gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,GDP_per_capita,total_early_clicks
M,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,29325.385023898034,147.0
F,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,29325.385023898034,15.0
M,Lower Than A Level,,0-35,0,90,N,Pass,29325.385023898034,748.0
M,Lower Than A Level,70-80%,0-35,0,60,Y,Withdrawn,29325.385023898034,146.0
F,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,29325.385023898034,310.0
M,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,30300.0,234.0
M,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,29325.385023898034,373.0
M,A Level or Equivalent,90-100%,0-35,0,90,Y,Withdrawn,29325.385023898034,370.0
M,Lower Than A Level,20-30%,0-35,0,90,Y,Fail,29325.385023898034,96.0
M,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,29325.385023898034,216.0
M,HE Qualification,20-30%,0-35,0,120,N,Pass,29325.385023898034,879.0
F,Lower Than A Level,30-40%,0-35,0,60,N,Fail,29325.385023898034,162.0
M,Lower Than A Level,80-90%,0-35,0,60,N,Fail,29325.385023898034,217.0
M,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,30300.0,1091.0
M,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,29325.385023898034,74.0
M,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,29325.385023898034,1115.0
M,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,30300.0,519.0
M,Lower Than A Level,40-50%,35-55,0,60,N,Fail,29325.385023898034,753.0
M,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,29325.385023898034,436.0
M,A Level or Equivalent,30-40%,35-55,0,60,N,Distinction,29325.385023898034,1265.0
M,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,30300.0,899.0
M,Lower Than A Level,80-90%,0-35,0,60,Y,Withdrawn,29325.385023898034,27.0
M,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,29325.385023898034,660.0
M,HE Qualification,60-70%,0-35,0,60,N,Pass,29325.385023898034,1365.0
M,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,29325.385023898034,487.0
M,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,29325.385023898034,777.0
F,Lower Than A Level,10-20,0-35,0,60,N,Pass,30300.0,857.0
M,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,29325.385023898034,35.0
F,HE Qualification,90-100%,0-35,0,60,N,Pass,29325.385023898034,116.0
M,HE Qualification,0-10%,35-55,0,60,N,Fail,29325.385023898034,493.0
M,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,29325.385023898034,1792.0
M,HE Qualification,70-80%,0-35,0,90,N,Withdrawn,29325.385023898034,436.0
M,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,29325.385023898034,224.0
M,Lower Than A Level,,0-35,0,60,N,Pass,29325.385023898034,1107.0
F,Lower Than A Level,0-10%,0-35,0,120,N,Fail,30300.0,6.0
M,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,29325.385023898034,905.0
F,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,29325.385023898034,117.0
M,Lower Than A Level,50-60%,0-35,0,60,N,Fail,29325.385023898034,180.0
M,Lower Than A Level,80-90%,35-55,0,60,N,Pass,30300.0,937.0
M,Lower Than A Level,80-90%,35-55,0,120,N,Withdrawn,29325.385023898034,219.0
M,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,29325.385023898034,218.0
M,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,29325.385023898034,874.0
M,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,27200.0,615.0
M,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,29325.385023898034,320.0
M,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,29325.385023898034,1956.0
M,Lower Than A Level,70-80%,35-55,0,60,N,Distinction,30300.0,1408.0
M,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,29325.385023898034,18.0
M,A Level or Equivalent,20-30%,0-35,0,120,Y,Fail,29325.385023898034,112.0
M,Lower Than A Level,10-20,35-55,0,60,N,Pass,29325.385023898034,713.0
M,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,29325.385023898034,1108.0
M,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,29325.385023898034,2011.0
F,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,27200.0,1506.0
F,Lower Than A Level,50-60%,0-35,0,120,N,Fail,29325.385023898034,1653.0
F,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,29325.385023898034,1420.0
M,Lower Than A Level,50-60%,0-35,0,60,N,Pass,29325.385023898034,238.0
M,A Level or Equivalent,,35-55,0,90,N,Pass,29325.385023898034,463.0
M,Lower Than A Level,20-30%,35-55,0,60,Y,Pass,30300.0,2105.0
M,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,29325.385023898034,693.0
M,Lower Than A Level,70-80%,0-35,0,90,N,Fail,29325.385023898034,567.0
M,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,29325.385023898034,593.0
M,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,29325.385023898034,108.0
M,Lower Than A Level,50-60%,0-35,0,60,N,Pass,29325.385023898034,1774.0
M,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn,29325.385023898034,208.0
M,HE Qualification,10-20,0-35,0,90,N,Pass,29325.385023898034,1004.0
M,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,29325.385023898034,31.0
F,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,29325.385023898034,219.0
M,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,29325.385023898034,0.0
M,Lower Than A Level,30-40%,35-55,0,60,Y,Withdrawn,29325.385023898034,746.0
M,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn,29325.385023898034,0.0
M,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,29325.385023898034,20.0
M,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,29325.385023898034,640.0
M,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,29325.385023898034,522.0
M,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,29325.385023898034,249.0
M,Lower Than A Level,10-20,0-35,0,60,N,Pass,29325.385023898034,732.0
M,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,27200.0,777.0
M,HE Qualification,70-80%,35-55,0,60,N,Fail,29325.385023898034,15.0
M,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,29325.385023898034,0.0
M,Lower Than A Level,10-20,0-35,0,60,N,Fail,29325.385023898034,186.0
M,Lower Than A Level,,0-35,0,60,N,Withdrawn,29325.385023898034,1087.0
M,HE Qualification,50-60%,0-35,0,60,N,Pass,29325.385023898034,515.0
M,Lower Than A Level,50-60%,0-35,0,120,N,Pass,29325.385023898034,547.0
M,Lower Than A Level,30-40%,0-35,0,60,N,Fail,29325.385023898034,381.0
M,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,29325.385023898034,566.0
M,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,29325.385023898034,101.0
M,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,30300.0,631.0
F,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,29325.385023898034,926.0
M,Lower Than A Level,20-30%,0-35,0,120,N,Pass,29325.385023898034,211.0
M,No Formal quals,60-70%,0-35,0,90,N,Withdrawn,29325.385023898034,0.0
M,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,29325.385023898034,235.0
M,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,30300.0,406.0
M,Lower Than A Level,40-50%,35-55,0,120,N,Fail,29325.385023898034,0.0
M,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,29325.385023898034,130.0
M,A Level or Equivalent,10-20,0-35,0,60,N,Pass,29325.385023898034,386.0
M,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,29325.385023898034,441.0
M,A Level or Equivalent,0-10%,0-35,0,60,Y,Withdrawn,29325.385023898034,1056.0
M,Lower Than A Level,0-10%,35-55,0,120,N,Fail,29325.385023898034,722.0
F,Lower Than A Level,30-40%,0-35,0,60,N,Pass,29325.385023898034,255.0
M,HE Qualification,40-50%,0-35,0,120,N,Fail,29325.385023898034,138.0
M,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,29325.385023898034,147.0
M,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,29325.385023898034,246.0
M,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,29325.385023898034,0.0
M,Lower Than A Level,0-10%,0-35,0,90,N,Fail,29325.385023898034,691.0
M,A Level or Equivalent,0-10%,0-35,0,90,N,Distinction,29325.385023898034,664.0
M,Lower Than A Level,90-100%,0-35,0,60,N,Pass,29325.385023898034,456.0
F,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,29325.385023898034,318.0
M,Lower Than A Level,50-60%,0-35,0,60,N,Fail,29325.385023898034,653.0
M,HE Qualification,10-20,35-55,0,60,N,Pass,29325.385023898034,823.0
M,Lower Than A Level,20-30%,35-55,0,60,N,Fail,29325.385023898034,298.0
M,Lower Than A Level,20-30%,0-35,0,60,N,Pass,29325.385023898034,633.0
M,Lower Than A Level,60-70%,0-35,0,120,N,Pass,29325.385023898034,562.0
M,Lower Than A Level,0-10%,35-55,0,60,N,Fail,29325.385023898034,0.0
M,HE Qualification,80-90%,35-55,0,90,N,Distinction,29325.385023898034,547.0
M,A Level or Equivalent,30-40%,35-55,0,60,N,Distinction,29325.385023898034,852.0
F,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,29325.385023898034,0.0
M,A Level or Equivalent,10-20,0-35,0,60,N,Pass,29325.385023898034,2121.0
M,Lower Than A Level,50-60%,0-35,0,60,N,Fail,29325.385023898034,708.0
M,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,29325.385023898034,166.0
M,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,29325.385023898034,399.0
M,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,30300.0,770.0
F,Lower Than A Level,20-30%,0-35,0,60,N,Fail,29325.385023898034,466.0
M,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn,29325.385023898034,0.0
M,A Level or Equivalent,,0-35,0,60,N,Pass,29325.385023898034,1241.0
F,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,29325.385023898034,395.0
M,Lower Than A Level,50-60%,0-35,0,90,N,Fail,29325.385023898034,650.0
F,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,27200.0,1559.0
M,Lower Than A Level,40-50%,0-35,0,60,N,Fail,30300.0,352.0
F,Lower Than A Level,30-40%,0-35,0,120,N,Pass,29325.385023898034,755.0
F,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn,29325.385023898034,609.0
M,A Level or Equivalent,80-90%,35-55,0,60,N,Fail,29325.385023898034,412.0
M,Lower Than A Level,70-80%,0-35,0,60,N,Pass,29325.385023898034,395.0
M,Lower Than A Level,0-10%,0-35,0,120,N,Fail,29325.385023898034,1367.0
M,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,29325.385023898034,1266.0
M,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,29325.385023898034,808.0
M,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,29325.385023898034,316.0
M,A Level or Equivalent,20-30%,0-35,0,60,Y,Withdrawn,29325.385023898034,115.0
M,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,29325.385023898034,205.0
M,HE Qualification,50-60%,0-35,0,60,N,Pass,29325.385023898034,217.0
M,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,29325.385023898034,887.0
M,HE Qualification,80-90%,0-35,0,60,N,Pass,29325.385023898034,837.0
M,Lower Than A Level,90-100%,35-55,0,60,N,Pass,29325.385023898034,1555.0
M,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,29325.385023898034,495.0
M,Lower Than A Level,70-80%,0-35,0,60,N,Pass,29325.385023898034,2015.0
F,A Level or Equivalent,50-60%,0-35,0,90,N,Fail,29325.385023898034,229.0
M,A Level or Equivalent,10-20,0-35,0,60,N,Pass,29325.385023898034,485.0
M,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,29325.385023898034,1653.0
M,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,29325.385023898034,1347.0
M,A Level or Equivalent,20-30%,0-35,0,70,Y,Pass,29325.385023898034,442.0
M,Lower Than A Level,30-40%,0-35,0,120,N,Pass,29325.385023898034,575.0
M,Lower Than A Level,30-40%,0-35,0,60,Y,Pass,29325.385023898034,1229.0
M,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,29325.385023898034,255.0
M,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,29325.385023898034,779.0
M,A Level or Equivalent,70-80%,35-55,0,90,N,Pass,29325.385023898034,1208.0
F,HE Qualification,,0-35,0,60,N,Withdrawn,27200.0,354.0
M,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,29325.385023898034,1123.0
M,A Level or Equivalent,80-90%,0-35,0,60,Y,Withdrawn,29325.385023898034,1048.0
M,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,29325.385023898034,1423.0
M,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,29325.385023898034,970.0
M,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,29325.385023898034,110.0
M,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,29325.385023898034,0.0
M,Lower Than A Level,50-60%,35-55,0,120,N,Pass,29325.385023898034,949.0
M,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,30300.0,96.0
M,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,29325.385023898034,47.0
M,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,29325.385023898034,2.0
M,Lower Than A Level,10-20,0-35,0,150,N,Pass,30300.0,442.0
M,Lower Than A Level,40-50%,0-35,0,60,N,Fail,29325.385023898034,183.0
M,HE Qualification,20-30%,0-35,0,60,N,Pass,29325.385023898034,1031.0
M,HE Qualification,10-20,0-35,0,60,N,Pass,29325.385023898034,744.0
M,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,29325.385023898034,22.0
M,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,29325.385023898034,144.0
M,HE Qualification,80-90%,0-35,0,60,N,Fail,29325.385023898034,609.0
M,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn,29325.385023898034,143.0
M,No Formal quals,20-30%,35-55,0,60,N,Withdrawn,29325.385023898034,268.0
M,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,29325.385023898034,359.0
M,A Level or Equivalent,0-10%,35-55,0,120,N,Fail,29325.385023898034,741.0
M,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,29325.385023898034,592.0
M,Lower Than A Level,20-30%,35-55,0,60,N,Fail,29325.385023898034,946.0
M,A Level or Equivalent,80-90%,35-55,0,60,Y,Withdrawn,29325.385023898034,254.0
M,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,30300.0,692.0
M,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,29325.385023898034,0.0
M,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,29325.385023898034,413.0
F,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,29325.385023898034,0.0
M,Lower Than A Level,60-70%,0-35,0,60,N,Pass,29325.385023898034,1151.0
M,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,29325.385023898034,413.0
M,Lower Than A Level,70-80%,0-35,0,60,N,Pass,29325.385023898034,616.0
F,Lower Than A Level,10-20,0-35,0,60,Y,Fail,30300.0,998.0
M,Lower Than A Level,50-60%,0-35,0,60,Y,Pass,29325.385023898034,595.0
M,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,29325.385023898034,647.0
M,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,29325.385023898034,144.0
M,Lower Than A Level,20-30%,0-35,0,60,N,Pass,30300.0,1306.0
M,HE Qualification,50-60%,35-55,0,60,Y,Pass,29325.385023898034,2044.0
M,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,29325.385023898034,95.0
M,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,29325.385023898034,809.0
M,Lower Than A Level,0-10%,0-35,0,60,N,Pass,29325.385023898034,381.0
M,Lower Than A Level,80-90%,0-35,0,60,N,Pass,29325.385023898034,1658.0
M,A Level or Equivalent,,0-35,0,60,Y,Withdrawn,29325.385023898034,347.0
F,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,29325.385023898034,242.0
M,Lower Than A Level,60-70%,35-55,0,60,N,Pass,29325.385023898034,1388.0
F,HE Qualification,70-80%,35-55,0,60,N,Distinction,29325.385023898034,2978.0
M,Lower Than A Level,60-70%,0-35,0,60,N,Fail,29325.385023898034,681.0
M,A Level or Equivalent,10-20,0-35,0,120,Y,Withdrawn,29325.385023898034,391.0
F,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,29325.385023898034,792.0
M,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,29325.385023898034,0.0
M,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,29325.385023898034,883.0
F,HE Qualification,80-90%,35-55,0,60,N,Pass,29325.385023898034,887.0
M,Lower Than A Level,90-100%,0-35,0,60,N,Fail,29325.385023898034,405.0
M,Lower Than A Level,40-50%,35-55,0,60,N,Pass,29325.385023898034,1171.0
F,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,29325.385023898034,80.0
M,A Level or Equivalent,10-20,0-35,0,60,N,Fail,29325.385023898034,287.0
M,Lower Than A Level,90-100%,0-35,0,60,N,Pass,29325.385023898034,319.0
M,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,29325.385023898034,98.0
M,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,29325.385023898034,748.0
M,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,29325.385023898034,1432.0
M,Lower Than A Level,30-40%,0-35,0,60,N,Pass,29325.385023898034,913.0
F,A Level or Equivalent,,0-35,0,60,N,Pass,29325.385023898034,1285.0
M,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,27200.0,106.0
M,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,30300.0,282.0
M,HE Qualification,,0-35,0,60,N,Fail,27200.0,964.0
M,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,29325.385023898034,0.0
F,HE Qualification,60-70%,35-55,0,60,Y,Distinction,29325.385023898034,2800.0
M,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,29325.385023898034,656.0
M,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,29325.385023898034,205.0
M,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,29325.385023898034,190.0
M,Lower Than A Level,50-60%,0-35,0,60,N,Fail,29325.385023898034,281.0
M,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,29325.385023898034,1047.0
M,Lower Than A Level,0-10%,0-35,0,60,N,Distinction,30300.0,1537.0
M,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,29325.385023898034,370.0
M,A Level or Equivalent,10-20,0-35,0,60,N,Pass,29325.385023898034,883.0
F,A Level or Equivalent,10-20,0-35,0,60,Y,Withdrawn,30300.0,543.0
M,A Level or Equivalent,,35-55,0,60,N,Distinction,29325.385023898034,2849.0
M,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,29325.385023898034,887.0
F,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,29325.385023898034,1252.0
M,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn,29325.385023898034,0.0
M,HE Qualification,90-100%,35-55,0,60,N,Pass,29325.385023898034,1900.0
M,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,29325.385023898034,828.0
M,A Level or Equivalent,70-80%,0-35,0,150,N,Fail,29325.385023898034,161.0
M,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,29325.385023898034,478.0
M,A Level or Equivalent,0-10%,0-35,0,120,Y,Withdrawn,29325.385023898034,0.0
M,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,29325.385023898034,100.0
M,Lower Than A Level,,0-35,0,60,N,Pass,29325.385023898034,311.0
M,Lower Than A Level,30-40%,0-35,0,60,N,Pass,30300.0,599.0
M,HE Qualification,90-100%,35-55,0,60,N,Distinction,29325.385023898034,2112.0
M,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,29325.385023898034,706.0
M,Lower Than A Level,60-70%,0-35,0,60,N,Pass,29325.385023898034,1875.0
M,Lower Than A Level,10-20,0-35,0,60,N,Fail,29325.385023898034,357.0
M,A Level or Equivalent,10-20,0-35,0,90,N,Pass,29325.385023898034,90.0
F,Lower Than A Level,40-50%,35-55,0,60,N,Pass,29325.385023898034,761.0
F,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,29325.385023898034,329.0
M,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,29325.385023898034,221.0
M,Lower Than A Level,50-60%,35-55,0,60,N,Pass,29325.385023898034,1626.0
M,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,29325.385023898034,985.0
M,Lower Than A Level,0-10%,0-35,0,60,N,Pass,29325.385023898034,1320.0
M,Lower Than A Level,0-10%,0-35,0,60,N,Fail,30300.0,221.0
F,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,30300.0,955.0
M,A Level or Equivalent,40-50%,0-35,0,120,Y,Pass,29325.385023898034,819.0
M,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,29325.385023898034,0.0
M,Lower Than A Level,30-40%,0-35,0,60,N,Pass,29325.385023898034,421.0
M,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,27200.0,696.0
M,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,29325.385023898034,16.0
M,Lower Than A Level,70-80%,0-35,0,60,N,Pass,29325.385023898034,1412.0
M,Lower Than A Level,70-80%,35-55,0,60,N,Fail,29325.385023898034,483.0
M,HE Qualification,20-30%,35-55,0,60,N,Pass,29325.385023898034,2752.0
M,Lower Than A Level,,0-35,0,60,N,Distinction,29325.385023898034,1478.0
M,HE Qualification,,0-35,0,60,N,Pass,27200.0,293.0
M,Lower Than A Level,70-80%,0-35,0,60,N,Fail,29325.385023898034,566.0
M,Lower Than A Level,,35-55,0,60,N,Fail,29325.385023898034,610.0
M,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,29325.385023898034,1144.0
M,HE Qualification,70-80%,0-35,0,60,N,Pass,27200.0,484.0
M,Post Graduate Qualification,,0-35,0,60,N,Withdrawn,29325.385023898034,380.0
F,A Level or Equivalent,,35-55,0,60,N,Fail,27200.0,853.0
M,Lower Than A Level,30-40%,0-35,0,60,N,Pass,29325.385023898034,893.0
M,Lower Than A Level,,0-35,0,60,N,Withdrawn,29325.385023898034,363.0
M,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,27200.0,1112.0
M,Lower Than A Level,60-70%,0-35,0,60,N,Pass,29325.385023898034,897.0
M,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,30300.0,630.0
M,HE Qualification,30-40%,0-35,0,60,N,Pass,29325.385023898034,299.0
M,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,29325.385023898034,81.0
M,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,29325.385023898034,224.0
M,Lower Than A Level,60-70%,35-55,0,60,N,Pass,29325.385023898034,973.0
M,Lower Than A Level,10-20,35-55,0,60,N,Fail,30300.0,680.0
M,HE Qualification,90-100%,35-55,0,60,N,Pass,29325.385023898034,1227.0
M,Lower Than A Level,70-80%,0-35,0,60,N,Distinction,29325.385023898034,1989.0
M,Lower Than A Level,0-10%,0-35,0,60,N,Pass,29325.385023898034,2519.0
M,Lower Than A Level,70-80%,0-35,0,60,Y,Fail,29325.385023898034,241.0
M,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,29325.385023898034,87.0
M,HE Qualification,90-100%,55<=,0,60,N,Pass,29325.385023898034,823.0
F,Post Graduate Qualification,,0-35,0,60,N,Pass,29325.385023898034,1070.0
M,A Level or Equivalent,40-50%,0-35,0,90,N,Fail,29325.385023898034,482.0
F,HE Qualification,10-20,35-55,0,60,N,Distinction,29325.385023898034,1190.0
M,Lower Than A Level,90-100%,35-55,0,90,Y,Pass,29325.385023898034,1485.0
F,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,29325.385023898034,8.0
M,Lower Than A Level,50-60%,35-55,0,120,N,Pass,30300.0,978.0
M,No Formal quals,20-30%,0-35,0,60,N,Pass,29325.385023898034,1190.0
M,A Level or Equivalent,30-40%,35-55,0,75,Y,Fail,29325.385023898034,1475.0
M,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,29325.385023898034,16.0
M,A Level or Equivalent,10-20,0-35,0,60,N,Pass,30300.0,2289.0
M,A Level or Equivalent,70-80%,35-55,0,60,N,Distinction,29325.385023898034,5077.0
M,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,29325.385023898034,22.0
M,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn,29325.385023898034,169.0
F,A Level or Equivalent,60-70%,0-35,0,90,N,Withdrawn,29325.385023898034,1528.0
M,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,29325.385023898034,987.0
M,HE Qualification,20-30%,55<=,0,60,N,Pass,29325.385023898034,96.0
M,A Level or Equivalent,50-60%,35-55,2,150,N,Withdrawn,29325.385023898034,11.0
F,A Level or Equivalent,20-30%,35-55,0,60,Y,Withdrawn,29325.385023898034,849.0
